#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
MJ_745_01948	324925.Ppha_2811	4.73e-164	462.0	COG2877@1|root,COG2877@2|Bacteria,1FDCA@1090|Chlorobi	1090|Chlorobi	H	PFAM DAHP synthetase I KDSA	-	-	2.5.1.55	ko:K01627	ko00540,ko01100,map00540,map01100	M00063	R03254	RC00435	ko00000,ko00001,ko00002,ko01000,ko01005	-	-	-	DAHP_synth_1
MJ_745_01949	324925.Ppha_2812	1.13e-267	738.0	COG0542@1|root,COG0542@2|Bacteria,1FDFZ@1090|Chlorobi	1090|Chlorobi	O	PFAM ATPase associated with various cellular activities, AAA_5	-	-	-	-	-	-	-	-	-	-	-	-	AAA_2,ClpB_D2-small
MJ_745_01950	324925.Ppha_2813	1.92e-173	495.0	COG1472@1|root,COG1472@2|Bacteria,1FDFH@1090|Chlorobi	1090|Chlorobi	M	PFAM glycoside hydrolase, family 3 domain protein	-	-	3.2.1.52	ko:K01207	ko00520,ko00531,ko01100,ko01501,map00520,map00531,map01100,map01501	M00628	R00022,R05963,R07809,R07810,R10831	RC00049	ko00000,ko00001,ko00002,ko01000	-	-	-	Glyco_hydro_3
MJ_745_01951	324925.Ppha_2814	8.46e-73	223.0	COG2062@1|root,COG2062@2|Bacteria,1FE6K@1090|Chlorobi	1090|Chlorobi	T	PFAM Phosphoglycerate mutase	-	-	-	ko:K08296	-	-	-	-	ko00000,ko01000	-	-	-	His_Phos_1
MJ_745_01952	324925.Ppha_2815	6.55e-188	528.0	COG0240@1|root,COG0240@2|Bacteria,1FDCM@1090|Chlorobi	1090|Chlorobi	I	NAD-dependent glycerol-3-phosphate dehydrogenase domain protein	gpsA	-	1.1.1.94	ko:K00057	ko00564,ko01110,map00564,map01110	-	R00842,R00844	RC00029	ko00000,ko00001,ko01000	-	-	-	NAD_Gly3P_dh_C,NAD_Gly3P_dh_N
MJ_745_01953	324925.Ppha_2816	1.23e-141	402.0	COG0344@1|root,COG0344@2|Bacteria,1FDRT@1090|Chlorobi	1090|Chlorobi	I	Catalyzes the transfer of an acyl group from acyl- phosphate (acyl-PO(4)) to glycerol-3-phosphate (G3P) to form lysophosphatidic acid (LPA). This enzyme utilizes acyl-phosphate as fatty acyl donor, but not acyl-CoA or acyl-ACP	plsY	-	2.3.1.15	ko:K08591	ko00561,ko00564,ko01100,ko01110,map00561,map00564,map01100,map01110	M00089	R00851,R09380	RC00004,RC00039,RC00041	ko00000,ko00001,ko00002,ko01000,ko01004	-	-	-	G3P_acyltransf
MJ_745_01954	324925.Ppha_2817	1.01e-210	585.0	COG0150@1|root,COG0150@2|Bacteria,1FDK2@1090|Chlorobi	1090|Chlorobi	F	AIR synthase related protein domain protein	purM	-	6.3.3.1	ko:K01933	ko00230,ko01100,ko01110,ko01130,map00230,map01100,map01110,map01130	M00048	R04208	RC01100	ko00000,ko00001,ko00002,ko01000	-	-	-	AIRS,AIRS_C
MJ_745_01955	324925.Ppha_2818	3.36e-275	760.0	COG0527@1|root,COG0527@2|Bacteria,1FDBX@1090|Chlorobi	1090|Chlorobi	E	Belongs to the aspartokinase family	-	-	2.7.2.4	ko:K00928	ko00260,ko00261,ko00270,ko00300,ko01100,ko01110,ko01120,ko01130,ko01210,ko01230,map00260,map00261,map00270,map00300,map01100,map01110,map01120,map01130,map01210,map01230	M00016,M00017,M00018,M00033,M00525,M00526,M00527	R00480	RC00002,RC00043	ko00000,ko00001,ko00002,ko01000	-	-	-	AA_kinase
MJ_745_01956	324925.Ppha_2819	7.96e-26	100.0	COG0791@1|root,COG0791@2|Bacteria,1FFCT@1090|Chlorobi	1090|Chlorobi	M	PFAM NLP P60 protein	-	-	-	-	-	-	-	-	-	-	-	-	NLPC_P60
MJ_745_01957	324925.Ppha_2820	3.86e-158	449.0	COG2264@1|root,COG2264@2|Bacteria,1FDVS@1090|Chlorobi	1090|Chlorobi	J	Ribosomal protein L11 methyltransferase	prmA	-	-	ko:K02687	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	PrmA
MJ_745_01958	324925.Ppha_2821	5.66e-150	431.0	COG0248@1|root,COG0248@2|Bacteria,1FDV8@1090|Chlorobi	1090|Chlorobi	FP	PFAM Ppx GppA phosphatase	-	-	3.6.1.11,3.6.1.40	ko:K01524	ko00230,map00230	-	R03409	RC00002	ko00000,ko00001,ko01000	-	-	-	Ppx-GppA
MJ_745_01959	324925.Ppha_2822	1.46e-180	516.0	COG0742@1|root,COG0742@2|Bacteria,1FDSJ@1090|Chlorobi	1090|Chlorobi	L	ribosomal rna small subunit methyltransferase	-	-	-	-	-	-	-	-	-	-	-	-	-
MJ_745_01960	324925.Ppha_2833	0.0	960.0	COG0318@1|root,COG0318@2|Bacteria,1FDAB@1090|Chlorobi	1090|Chlorobi	IQ	PFAM AMP-dependent synthetase and ligase	-	-	6.2.1.3	ko:K01897	ko00061,ko00071,ko01100,ko01212,ko02024,ko03320,ko04146,ko04216,ko04714,ko04920,map00061,map00071,map01100,map01212,map02024,map03320,map04146,map04216,map04714,map04920	M00086	R01280	RC00004,RC00014	ko00000,ko00001,ko00002,ko01000,ko01004,ko04147	4.C.1.1	-	-	AMP-binding,AMP-binding_C
MJ_745_01961	324925.Ppha_2834	1.02e-248	690.0	COG0161@1|root,COG0161@2|Bacteria,1FDPN@1090|Chlorobi	1090|Chlorobi	H	Catalyzes the transfer of the alpha-amino group from S- adenosyl-L-methionine (SAM) to 7-keto-8-aminopelargonic acid (KAPA) to form 7,8-diaminopelargonic acid (DAPA). It is the only animotransferase known to utilize SAM as an amino donor	bioA	-	2.6.1.62	ko:K00833	ko00780,ko01100,map00780,map01100	M00123,M00573,M00577	R03231	RC00006,RC00887	ko00000,ko00001,ko00002,ko01000,ko01007	-	-	-	Aminotran_3
MJ_745_01962	324925.Ppha_2835	2.67e-103	305.0	COG0132@1|root,COG0132@2|Bacteria,1FETX@1090|Chlorobi	1090|Chlorobi	H	Catalyzes a mechanistically unusual reaction, the ATP- dependent insertion of CO2 between the N7 and N8 nitrogen atoms of 7,8-diaminopelargonic acid (DAPA) to form an ureido ring	bioD	-	6.3.3.3	ko:K01935	ko00780,ko01100,map00780,map01100	M00123,M00573,M00577	R03182	RC00868	ko00000,ko00001,ko00002,ko01000	-	-	-	AAA_26
MJ_745_01963	324925.Ppha_2836	1.08e-127	369.0	COG4106@1|root,COG4106@2|Bacteria,1FEZQ@1090|Chlorobi	1090|Chlorobi	H	Converts the free carboxyl group of a malonyl-thioester to its methyl ester by transfer of a methyl group from S-adenosyl- L-methionine (SAM). It allows to synthesize pimeloyl-ACP via the fatty acid synthetic pathway	bioC	-	2.1.1.197	ko:K02169	ko00780,ko01100,map00780,map01100	M00572	R09543	RC00003,RC00460	ko00000,ko00001,ko00002,ko01000	-	-	-	Methyltransf_11
MJ_745_01964	324925.Ppha_2837	1.22e-106	313.0	COG2830@1|root,COG2830@2|Bacteria,1FF5P@1090|Chlorobi	1090|Chlorobi	S	Protein of unknown function (DUF452)	-	-	3.1.1.85	ko:K09789	ko00780,ko01100,map00780,map01100	M00572	R09725	RC00460,RC00461	ko00000,ko00001,ko00002,ko01000	-	-	-	DUF452
MJ_745_01965	324925.Ppha_2838	8.45e-218	608.0	COG0156@1|root,COG0156@2|Bacteria,1FEN4@1090|Chlorobi	1090|Chlorobi	H	PFAM aminotransferase, class I and II	-	-	2.3.1.47	ko:K00652	ko00780,ko01100,map00780,map01100	M00123,M00573,M00577	R03210,R10124	RC00004,RC00039,RC02725	ko00000,ko00001,ko00002,ko01000,ko01007	-	-	-	Aminotran_1_2
MJ_745_01966	324925.Ppha_2839	2.37e-212	590.0	COG0502@1|root,COG0502@2|Bacteria,1FED1@1090|Chlorobi	1090|Chlorobi	H	Catalyzes the conversion of dethiobiotin (DTB) to biotin by the insertion of a sulfur atom into dethiobiotin via a radical- based mechanism	bioB	-	2.8.1.6	ko:K01012	ko00780,ko01100,map00780,map01100	M00123,M00573,M00577	R01078	RC00441	ko00000,ko00001,ko00002,ko01000	-	-	-	BATS,Radical_SAM
MJ_745_01967	324925.Ppha_2840	5.27e-172	487.0	COG0340@1|root,COG1654@1|root,COG0340@2|Bacteria,COG1654@2|Bacteria,1FDF6@1090|Chlorobi	1090|Chlorobi	H	Acts both as a biotin-- acetyl-CoA-carboxylase ligase and a repressor	birA	-	6.3.4.15	ko:K03524	ko00780,ko01100,map00780,map01100	-	R01074,R05145	RC00043,RC00070,RC00096,RC02896	ko00000,ko00001,ko01000,ko03000	-	-	-	BPL_C,BPL_LplA_LipB,HTH_11
MJ_745_01968	324925.Ppha_2841	3.02e-254	716.0	COG0860@1|root,COG0860@2|Bacteria,1FD6H@1090|Chlorobi	1090|Chlorobi	M	PFAM cell wall hydrolase autolysin	-	-	3.5.1.28	ko:K01448	ko01503,map01503	M00727	R04112	RC00064,RC00141	ko00000,ko00001,ko00002,ko01000,ko01011,ko03036	-	-	-	Amidase_3
MJ_745_01970	1134474.O59_001237	1.08e-30	119.0	28WZ0@1|root,2ZIY0@2|Bacteria,1PAXQ@1224|Proteobacteria,1STGS@1236|Gammaproteobacteria	1236|Gammaproteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MJ_745_01972	324925.Ppha_1530	1.04e-64	206.0	COG4603@1|root,COG4603@2|Bacteria,1FDHC@1090|Chlorobi	1090|Chlorobi	P	Belongs to the binding-protein-dependent transport system permease family	-	-	-	ko:K02057	-	M00221	-	-	ko00000,ko00002,ko02000	3.A.1.2	-	-	BPD_transp_2
MJ_745_01973	319225.Plut_0918	3.26e-09	55.8	2DIJU@1|root,303H0@2|Bacteria,1FFMK@1090|Chlorobi	1090|Chlorobi	S	Protein of unknown function (DUF2934)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2934
MJ_745_01974	340177.Cag_1501	1.33e-25	95.9	2CG9E@1|root,2ZQZK@2|Bacteria,1FFM5@1090|Chlorobi	1090|Chlorobi	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MJ_745_01975	324925.Ppha_1533	5.21e-101	300.0	COG2815@1|root,COG2815@2|Bacteria,1FE0G@1090|Chlorobi	1090|Chlorobi	S	PFAM PASTA domain containing protein	-	-	2.7.11.1	ko:K08884,ko:K12132	-	-	-	-	ko00000,ko01000,ko01001	-	-	-	PASTA
MJ_745_01976	324925.Ppha_1534	1.28e-185	521.0	COG0142@1|root,COG0142@2|Bacteria,1FDCJ@1090|Chlorobi	1090|Chlorobi	H	Belongs to the FPP GGPP synthase family	-	-	2.5.1.90	ko:K02523	ko00900,ko01110,map00900,map01110	-	R09248	RC00279	ko00000,ko00001,ko01000,ko01006	-	-	-	polyprenyl_synt
MJ_745_01977	324925.Ppha_1297	6.96e-51	167.0	COG4704@1|root,COG4704@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	DUF2141
MJ_745_01978	324925.Ppha_2266	7.42e-81	245.0	COG2318@1|root,COG2318@2|Bacteria	2|Bacteria	S	DinB family	-	-	-	-	-	-	-	-	-	-	-	-	DinB,DinB_2
MJ_745_01979	324925.Ppha_1283	1.7e-181	509.0	COG2849@1|root,COG2849@2|Bacteria,1FDCP@1090|Chlorobi	1090|Chlorobi	S	repeat protein	-	-	-	-	-	-	-	-	-	-	-	-	-
MJ_745_01980	324925.Ppha_1368	1.36e-76	231.0	COG1974@1|root,COG1974@2|Bacteria,1FF1U@1090|Chlorobi	1090|Chlorobi	L	PFAM peptidase S24 and S26 domain protein	-	-	-	ko:K03503	-	-	-	-	ko00000,ko01000,ko01002,ko03400	-	-	-	Peptidase_S24
MJ_745_01981	324925.Ppha_1369	6.64e-206	581.0	COG0389@1|root,COG0389@2|Bacteria,1FEWF@1090|Chlorobi	1090|Chlorobi	L	PFAM UMUC domain protein DNA-repair protein	-	-	-	ko:K03502	-	-	-	-	ko00000,ko03400	-	-	-	DUF4113,IMS,IMS_C
MJ_745_01982	309807.SRU_2867	8.65e-21	87.4	2ER3W@1|root,33IPG@2|Bacteria,4NYM0@976|Bacteroidetes	976|Bacteroidetes	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MJ_745_01983	880072.Desac_1715	1.53e-47	157.0	2E2RH@1|root,32SHS@2|Bacteria,1N125@1224|Proteobacteria	1224|Proteobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MJ_745_01984	324925.Ppha_1282	6.11e-207	585.0	COG2081@1|root,COG2081@2|Bacteria,1FDMQ@1090|Chlorobi	1090|Chlorobi	S	HI0933 family	-	-	-	ko:K07007	-	-	-	-	ko00000	-	-	-	HI0933_like
MJ_745_01985	324925.Ppha_1281	6.86e-182	517.0	COG0845@1|root,COG0845@2|Bacteria,1FEGG@1090|Chlorobi	1090|Chlorobi	M	Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family	-	-	-	ko:K02005	-	-	-	-	ko00000	-	-	-	HlyD_3
MJ_745_01986	324925.Ppha_1280	0.0	1253.0	COG0577@1|root,COG0577@2|Bacteria,1FEWX@1090|Chlorobi	1090|Chlorobi	V	FtsX-like permease family	-	-	-	ko:K02004	-	M00258	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	FtsX
MJ_745_01987	324925.Ppha_1279	1.7e-146	416.0	COG1136@1|root,COG1136@2|Bacteria,1FENX@1090|Chlorobi	1090|Chlorobi	P	PFAM ABC transporter related	-	-	-	ko:K02003	-	M00258	-	-	ko00000,ko00002,ko02000	3.A.1	-	-	ABC_tran
MJ_745_01988	324925.Ppha_1274	1.06e-62	196.0	COG2940@1|root,COG2940@2|Bacteria,1FF2U@1090|Chlorobi	1090|Chlorobi	S	nuclear protein SET	-	-	-	ko:K07117	-	-	-	-	ko00000	-	-	-	SET
MJ_745_01989	290315.Clim_0078	3.01e-256	706.0	COG0003@1|root,COG0003@2|Bacteria,1FEKF@1090|Chlorobi	1090|Chlorobi	P	TIGRFAM arsenite-activated ATPase ArsA	-	-	3.6.3.16	ko:K01551	-	-	-	-	ko00000,ko01000,ko02000	3.A.19.1,3.A.21.1,3.A.4.1	-	-	ArsA_ATPase
MJ_745_01990	319225.Plut_0837	1.2e-80	245.0	2ASZF@1|root,31IF5@2|Bacteria	2|Bacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
MJ_745_01991	477228.YO5_09215	3.75e-114	334.0	COG0500@1|root,COG2226@2|Bacteria,1RFPW@1224|Proteobacteria,1S5AB@1236|Gammaproteobacteria,1Z05G@136846|Pseudomonas stutzeri group	1236|Gammaproteobacteria	Q	COG0500 SAM-dependent methyltransferases	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_11
MJ_745_01992	290315.Clim_1384	9.55e-102	301.0	COG2135@1|root,COG2135@2|Bacteria,1FE5B@1090|Chlorobi	1090|Chlorobi	S	Belongs to the SOS response-associated peptidase family	-	-	-	-	-	-	-	-	-	-	-	-	SRAP
MJ_745_01993	324925.Ppha_1369	1.51e-82	259.0	COG0389@1|root,COG0389@2|Bacteria,1FEWF@1090|Chlorobi	1090|Chlorobi	L	PFAM UMUC domain protein DNA-repair protein	-	-	-	ko:K03502	-	-	-	-	ko00000,ko03400	-	-	-	DUF4113,IMS,IMS_C
MJ_745_01995	324925.Ppha_0799	2.58e-119	348.0	COG3745@1|root,COG3745@2|Bacteria,1FESG@1090|Chlorobi	1090|Chlorobi	U	SAF	-	-	-	ko:K02279	-	-	-	-	ko00000,ko02035,ko02044	-	-	-	RcpC,SAF
MJ_745_01996	1366050.N234_03660	3.77e-11	58.9	COG3847@1|root,COG3847@2|Bacteria,1PUR7@1224|Proteobacteria,2VXM6@28216|Betaproteobacteria,1KAXN@119060|Burkholderiaceae	28216|Betaproteobacteria	U	PFAM Flp Fap pilin component	-	-	-	ko:K02651	ko04112,map04112	-	-	-	ko00000,ko00001,ko02035,ko02044	-	-	-	Flp_Fap
MJ_745_01997	1366050.N234_03660	0.000344	42.4	COG3847@1|root,COG3847@2|Bacteria,1PUR7@1224|Proteobacteria,2VXM6@28216|Betaproteobacteria,1KAXN@119060|Burkholderiaceae	28216|Betaproteobacteria	U	PFAM Flp Fap pilin component	-	-	-	ko:K02651	ko04112,map04112	-	-	-	ko00000,ko00001,ko02035,ko02044	-	-	-	Flp_Fap
MJ_745_01998	324925.Ppha_0001	1.23e-310	851.0	COG0593@1|root,COG0593@2|Bacteria,1FDTW@1090|Chlorobi	1090|Chlorobi	L	it binds specifically double-stranded DNA at a 9 bp consensus (dnaA box) 5'-TTATC CA A CA A-3'. DnaA binds to ATP and to acidic phospholipids	dnaA	-	-	ko:K02313	ko02020,ko04112,map02020,map04112	-	-	-	ko00000,ko00001,ko03032,ko03036	-	-	-	Bac_DnaA,Bac_DnaA_C,DnaA_N
MJ_745_01999	324925.Ppha_2923	9.24e-42	142.0	COG0594@1|root,COG0594@2|Bacteria,1FEB5@1090|Chlorobi	1090|Chlorobi	J	RNaseP catalyzes the removal of the 5'-leader sequence from pre-tRNA to produce the mature 5'-terminus. It can also cleave other RNA substrates such as 4.5S RNA. The protein component plays an auxiliary but essential role in vivo by binding to the 5'-leader sequence and broadening the substrate specificity of the ribozyme	rnpA	-	3.1.26.5	ko:K03536	-	-	-	-	ko00000,ko01000,ko03016	-	-	-	Ribonuclease_P
MJ_745_02000	324925.Ppha_2921	0.0	907.0	COG0706@1|root,COG0706@2|Bacteria,1FDGH@1090|Chlorobi	1090|Chlorobi	U	Required for the insertion and or proper folding and or complex formation of integral membrane proteins into the membrane. Involved in integration of membrane proteins that insert both dependently and independently of the Sec translocase complex, as well as at least some lipoproteins. Aids folding of multispanning membrane proteins	yidC	-	-	ko:K03217	ko02024,ko03060,ko03070,map02024,map03060,map03070	M00335	-	-	ko00000,ko00001,ko00002,ko02044,ko03029	2.A.9	-	-	60KD_IMP,YidC_periplas
MJ_745_02001	324925.Ppha_2920	3.41e-92	275.0	COG0671@1|root,COG0671@2|Bacteria,1FE22@1090|Chlorobi	1090|Chlorobi	I	PFAM phosphoesterase, PA-phosphatase related	-	-	3.6.1.27	ko:K19302	ko00550,map00550	-	R05627	RC00002	ko00000,ko00001,ko01000,ko01011	-	-	-	PAP2
MJ_745_02002	324925.Ppha_2919	9.44e-167	472.0	COG1940@1|root,COG1940@2|Bacteria,1FDPB@1090|Chlorobi	1090|Chlorobi	GK	PFAM ROK family protein	-	-	2.7.1.59	ko:K00884	ko00520,ko01100,map00520,map01100	-	R01201	RC00002,RC00017	ko00000,ko00001,ko01000	-	-	-	ROK
MJ_745_02003	324925.Ppha_2047	5.65e-31	110.0	COG1396@1|root,COG1396@2|Bacteria	2|Bacteria	K	sequence-specific DNA binding	plcR	-	-	ko:K15773	-	-	-	-	ko00000,ko02048,ko03000	-	-	-	HTH_3,HTH_31
MJ_745_02004	1116472.MGMO_94c00220	7.67e-200	558.0	COG0673@1|root,COG0673@2|Bacteria,1MZIG@1224|Proteobacteria,1RS5T@1236|Gammaproteobacteria,1XEQF@135618|Methylococcales	135618|Methylococcales	S	Oxidoreductase family, C-terminal alpha/beta domain	-	-	-	-	-	-	-	-	-	-	-	-	GFO_IDH_MocA,GFO_IDH_MocA_C
MJ_745_02005	1116472.MGMO_94c00210	5.53e-100	296.0	COG1028@1|root,COG1028@2|Bacteria,1QWF5@1224|Proteobacteria,1T5MF@1236|Gammaproteobacteria	1236|Gammaproteobacteria	IQ	KR domain	-	-	-	-	-	-	-	-	-	-	-	-	adh_short
MJ_745_02006	1121940.AUDZ01000011_gene1295	5.42e-163	532.0	COG0438@1|root,COG0438@2|Bacteria,1P81Z@1224|Proteobacteria,1S2B8@1236|Gammaproteobacteria,1XN79@135619|Oceanospirillales	135619|Oceanospirillales	M	Glycosyltransferase Family 4	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_transf_4,Glycos_transf_1
MJ_745_02007	697282.Mettu_1801	8.27e-221	613.0	COG1089@1|root,COG1089@2|Bacteria,1MUX0@1224|Proteobacteria,1RMIY@1236|Gammaproteobacteria,1XEA9@135618|Methylococcales	135618|Methylococcales	H	Catalyzes the conversion of GDP-D-mannose to GDP-4- dehydro-6-deoxy-D-mannose	gmd	-	4.2.1.47	ko:K01711	ko00051,ko00520,ko01100,map00051,map00520,map01100	-	R00888	RC00402	ko00000,ko00001,ko01000	-	-	-	GDP_Man_Dehyd
MJ_745_02008	1034943.BN1094_00475	1.15e-169	479.0	COG0451@1|root,COG0451@2|Bacteria,1MUGT@1224|Proteobacteria,1RMPQ@1236|Gammaproteobacteria,1JDCJ@118969|Legionellales	118969|Legionellales	GM	Catalyzes the two-step NADP-dependent conversion of GDP- 4-dehydro-6-deoxy-D-mannose to GDP-fucose, involving an epimerase and a reductase reaction	fcl	-	1.1.1.271	ko:K02377	ko00051,ko00520,ko01100,map00051,map00520,map01100	-	R05692	RC01014	ko00000,ko00001,ko01000	-	-	-	Epimerase
MJ_745_02009	395494.Galf_1279	1.04e-170	483.0	COG1089@1|root,COG1089@2|Bacteria,1MUX0@1224|Proteobacteria,2VIBX@28216|Betaproteobacteria,44VAE@713636|Nitrosomonadales	28216|Betaproteobacteria	M	Catalyzes the conversion of GDP-D-mannose to GDP-4- dehydro-6-deoxy-D-mannose	-	-	4.2.1.47	ko:K01711	ko00051,ko00520,ko01100,map00051,map00520,map01100	-	R00888	RC00402	ko00000,ko00001,ko01000	-	-	-	GDP_Man_Dehyd
MJ_745_02010	468059.AUHA01000004_gene2142	1.55e-58	194.0	COG0463@1|root,COG0463@2|Bacteria,4PN0V@976|Bacteroidetes,1J0J9@117747|Sphingobacteriia	976|Bacteroidetes	M	Glycosyltransferase like family 2	-	-	-	-	-	-	-	-	-	-	-	-	Glycos_transf_2
MJ_745_02011	880073.Calab_2669	1.12e-15	85.5	COG0438@1|root,COG1216@1|root,COG3551@1|root,COG0438@2|Bacteria,COG1216@2|Bacteria,COG3551@2|Bacteria,2NPQ4@2323|unclassified Bacteria	2|Bacteria	J	Glycosyltransferase like family 2	-	-	-	ko:K07011,ko:K20444	-	-	-	-	ko00000,ko01000,ko01005,ko02000	4.D.1.3	GT2,GT4	-	Glyco_trans_1_4,Glycos_transf_2,Methyltransf_23
MJ_745_02012	525368.HMPREF0591_4913	1.65e-81	257.0	28K7U@1|root,2Z9VT@2|Bacteria,2IQDT@201174|Actinobacteria,23AY2@1762|Mycobacteriaceae	201174|Actinobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_21
MJ_745_02013	1123072.AUDH01000005_gene1741	1.35e-76	253.0	COG0500@1|root,COG1216@1|root,COG1216@2|Bacteria,COG2226@2|Bacteria,1R5E0@1224|Proteobacteria,2TTZ9@28211|Alphaproteobacteria	28211|Alphaproteobacteria	Q	Glycosyl transferase, family 2	-	-	-	-	-	-	-	-	-	-	-	-	-
MJ_745_02014	1123072.AUDH01000005_gene1742	5.54e-81	253.0	COG1215@1|root,COG1215@2|Bacteria	2|Bacteria	M	transferase activity, transferring glycosyl groups	-	-	-	ko:K20444	-	-	-	-	ko00000,ko01000,ko01005,ko02000	4.D.1.3	GT2,GT4	-	Glyco_tranf_2_2,Glyco_trans_1_2,Glycos_transf_2
MJ_745_02015	324925.Ppha_2601	8.41e-133	385.0	COG1560@1|root,COG1560@2|Bacteria,1FDW9@1090|Chlorobi	1090|Chlorobi	M	PFAM lipid A biosynthesis acyltransferase	-	-	2.3.1.241	ko:K02517	ko00540,ko01100,map00540,map01100	M00060	R05146	RC00037,RC00039	ko00000,ko00001,ko00002,ko01000,ko01005	-	-	-	Lip_A_acyltrans
MJ_745_02016	324925.Ppha_2602	8.11e-87	259.0	COG0615@1|root,COG0615@2|Bacteria,1FE2V@1090|Chlorobi	1090|Chlorobi	H	Catalyzes the ADP transfer from ATP to D-glycero-beta-D- manno-heptose 1-phosphate, yielding ADP-D-glycero-beta-D-manno- heptose	-	-	-	-	-	-	-	-	-	-	-	-	CTP_transf_like
MJ_745_02017	324925.Ppha_2603	0.0	1754.0	COG2911@1|root,COG2911@2|Bacteria,1FDA6@1090|Chlorobi	1090|Chlorobi	S	Pfam:DUF490	-	-	-	-	-	-	-	-	-	-	-	-	TamB
MJ_745_02018	324925.Ppha_2604	6.64e-217	608.0	COG0452@1|root,COG0452@2|Bacteria,1FDGT@1090|Chlorobi	1090|Chlorobi	H	Catalyzes two steps in the biosynthesis of coenzyme A. In the first step cysteine is conjugated to 4'-phosphopantothenate to form 4-phosphopantothenoylcysteine, in the latter compound is decarboxylated to form 4'-phosphopantotheine	-	-	4.1.1.36,6.3.2.5	ko:K13038	ko00770,ko01100,map00770,map01100	M00120	R03269,R04231	RC00064,RC00090,RC00822	ko00000,ko00001,ko00002,ko01000	-	-	-	DFP,Flavoprotein
MJ_745_02019	324925.Ppha_2605	2.88e-108	316.0	COG1573@1|root,COG1573@2|Bacteria,1FDUS@1090|Chlorobi	1090|Chlorobi	L	TIGRFAM phage SPO1 DNA polymerase-related protein	-	-	3.2.2.27	ko:K21929	ko03410,map03410	-	-	-	ko00000,ko00001,ko01000,ko03400	-	-	-	UDG
MJ_745_02020	324925.Ppha_2606	0.0	879.0	COG0305@1|root,COG0305@2|Bacteria,1FDKM@1090|Chlorobi	1090|Chlorobi	L	Participates in initiation and elongation during chromosome replication	-	-	3.6.4.12	ko:K02314	ko03030,ko04112,map03030,map04112	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	DnaB,DnaB_C
MJ_745_02021	324925.Ppha_2607	7e-317	875.0	COG1080@1|root,COG1080@2|Bacteria,1FDGA@1090|Chlorobi	1090|Chlorobi	G	General (non sugar-specific) component of the phosphoenolpyruvate-dependent sugar phosphotransferase system (sugar PTS). This major carbohydrate active-transport system catalyzes the phosphorylation of incoming sugar substrates concomitantly with their translocation across the cell membrane. Enzyme I transfers the phosphoryl group from phosphoenolpyruvate (PEP) to the phosphoryl carrier protein (HPr)	-	-	2.7.3.9	ko:K08483	ko02060,map02060	-	-	-	ko00000,ko00001,ko01000,ko02000	8.A.7	-	-	PEP-utilisers_N,PEP-utilizers,PEP-utilizers_C
MJ_745_02022	324925.Ppha_2608	0.0	997.0	COG0760@1|root,COG0760@2|Bacteria,1FD97@1090|Chlorobi	1090|Chlorobi	O	PFAM PpiC-type peptidyl-prolyl cis-trans isomerase	-	-	5.2.1.8	ko:K01802,ko:K03770	-	-	-	-	ko00000,ko01000,ko03110	-	-	-	Rotamase,Rotamase_2,Rotamase_3,SurA_N_2
MJ_745_02023	324925.Ppha_2609	4.25e-114	332.0	COG2518@1|root,COG2518@2|Bacteria,1FDX1@1090|Chlorobi	1090|Chlorobi	J	Catalyzes the methyl esterification of L-isoaspartyl residues in peptides and proteins that result from spontaneous decomposition of normal L-aspartyl and L-asparaginyl residues. It plays a role in the repair and or degradation of damaged proteins	pcm	-	2.1.1.77	ko:K00573	-	-	-	-	ko00000,ko01000	-	-	-	PCMT
MJ_745_02024	324925.Ppha_2610	1.28e-64	204.0	COG1833@1|root,COG1833@2|Bacteria,1FE6Z@1090|Chlorobi	1090|Chlorobi	S	Domain of unknown function DUF123	-	-	-	-	-	-	-	-	-	-	-	-	DUF123
